Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine,raw_text,preprocessed_segments,preprocessed_segments_norm,length
6648,Henry VI Part 2,19,1.3.67,QUEEN MARGARET,"The imperious churchman, Somerset, Buckingham,","The imperious churchman, Somerset, Buckingham,",churchman,churchman,9
6649,Henry VI Part 2,19,1.3.68,QUEEN MARGARET,And grumbling York: and not the least of these,And grumbling York: and not the least of these,grumbl,grumbl,6
6657,Henry VI Part 2,21,1.3.76,QUEEN MARGARET,More like an empress than Duke Humphrey's wife:,More like an empress than Duke Humphrey's wife:,empress,empress,7
6659,Henry VI Part 2,21,1.3.78,QUEEN MARGARET,"She bears a duke's revenues on her back,","She bears a duke's revenues on her back,",revenu,revenu,6
6662,Henry VI Part 2,21,1.3.81,QUEEN MARGARET,"Contemptuous base-born callet as she is,","Contemptuous base-born callet as she is,",contemptu,contemptu,9
6662,Henry VI Part 2,21,1.3.81,QUEEN MARGARET,"Contemptuous base-born callet as she is,","Contemptuous base-born callet as she is,",callet,callet,6
6667,Henry VI Part 2,22,1.3.86,SUFFOLK,"Madam, myself have limed a bush for her,","Madam, myself have limed a bush for her,",bush,bush,4
6668,Henry VI Part 2,22,1.3.87,SUFFOLK,"And placed a quire of such enticing birds,","And placed a quire of such enticing birds,",quir,quir,4
6678,Henry VI Part 2,22,1.3.97,SUFFOLK,"So, one by one, we'll weed them all at last,","So, one by one, we'll weed them all at last,",weed,weed,4
6679,Henry VI Part 2,22,1.3.98,SUFFOLK,And you yourself shall steer the happy helm.,And you yourself shall steer the happy helm.,steer,steer,5
6684,Henry VI Part 2,24,1.3.102,YORK,Then let him be denay'd the regentship.,Then let him be denay'd the regentship.,denay,denay,5
6684,Henry VI Part 2,24,1.3.102,YORK,Then let him be denay'd the regentship.,Then let him be denay'd the regentship.,regentship,regentship,10
6688,Henry VI Part 2,26,1.3.106,WARWICK,Dispute not that: York is the worthier.,Dispute not that: York is the worthier.,worthier,worthier,8
6701,Henry VI Part 2,35,1.3.119,GLOUCESTER,"And, at his pleasure, will resign my place.","And, at his pleasure, will resign my place.",resign,resign,6
6707,Henry VI Part 2,36,1.3.125,SUFFOLK,Have been as bondmen to thy sovereignty.,Have been as bondmen to thy sovereignty.,bondmen,bondmen,7
6707,Henry VI Part 2,36,1.3.125,SUFFOLK,Have been as bondmen to thy sovereignty.,Have been as bondmen to thy sovereignty.,sovereignti,sovereignti,11
6708,Henry VI Part 2,37,1.3.126,CARDINAL,"The commons hast thou rack'd, the clergy's bags","The commons hast thou rack'd, the clergy's bags",clergi,clergi,6
6709,Henry VI Part 2,37,1.3.127,CARDINAL,Are lank and lean with thy extortions.,Are lank and lean with thy extortions.,lank,lank,4
6709,Henry VI Part 2,37,1.3.127,CARDINAL,Are lank and lean with thy extortions.,Are lank and lean with thy extortions.,extort,extort,6
6710,Henry VI Part 2,38,1.3.128,SOMERSET,Thy sumptuous buildings and thy wife's attire,Thy sumptuous buildings and thy wife's attire,build,build,5
6710,Henry VI Part 2,38,1.3.128,SOMERSET,Thy sumptuous buildings and thy wife's attire,Thy sumptuous buildings and thy wife's attire,attir,attir,5
6711,Henry VI Part 2,38,1.3.129,SOMERSET,Have cost a mass of public treasury.,Have cost a mass of public treasury.,treasuri,treasuri,8
6715,Henry VI Part 2,40,1.3.133,QUEEN MARGARET,"They sale of offices and towns in France,","They sale of offices and towns in France,",sale,sale,4
6717,Henry VI Part 2,40,1.3.135,QUEEN MARGARET,Would make thee quickly hop without thy head.,Would make thee quickly hop without thy head.,hop,hop,3
6722,Henry VI Part 2,41,1.3.138,DUCHESS,"Was't I! yea, I it was, proud Frenchwoman:","Was't I! yea, I it was, proud Frenchwoman:",frenchwoman,frenchwoman,11
6727,Henry VI Part 2,43,1.3.143,DUCHESS,"She'll hamper thee, and dandle thee like a baby:","She'll hamper thee, and dandle thee like a baby:",hamper,hamper,6
6727,Henry VI Part 2,43,1.3.143,DUCHESS,"She'll hamper thee, and dandle thee like a baby:","She'll hamper thee, and dandle thee like a baby:",dandl,dandl,5
6727,Henry VI Part 2,43,1.3.143,DUCHESS,"She'll hamper thee, and dandle thee like a baby:","She'll hamper thee, and dandle thee like a baby:",babi,babi,4
6728,Henry VI Part 2,43,1.3.144,DUCHESS,"Though in this place most master wear no breeches,","Though in this place most master wear no breeches,",breech,breech,6
6732,Henry VI Part 2,44,1.3.147,BUCKINGHAM,"And listen after Humphrey, how he proceeds:","And listen after Humphrey, how he proceeds:",proce,proce,5
6733,Henry VI Part 2,44,1.3.148,BUCKINGHAM,"She's tickled now, her fume needs no spurs,","She's tickled now, her fume needs no spurs,",fume,fume,4
6734,Henry VI Part 2,44,1.3.149,BUCKINGHAM,She'll gallop far enough to her destruction.,She'll gallop far enough to her destruction.,gallop,gallop,6
6738,Henry VI Part 2,45,1.3.151,GLOUCESTER,"With walking once about the quadrangle,","With walking once about the quadrangle,",quadrangl,quadrangl,9
6745,Henry VI Part 2,45,1.3.158,GLOUCESTER,"I say, my sovereign, York is meetest man","I say, my sovereign, York is meetest man",meetest,meetest,7
6749,Henry VI Part 2,46,1.3.162,SUFFOLK,That York is most unmeet of any man.,That York is most unmeet of any man.,unmeet,unmeet,6
6756,Henry VI Part 2,47,1.3.169,YORK,"Last time, I danced attendance on his will","Last time, I danced attendance on his will",danc,danc,4
6758,Henry VI Part 2,48,1.3.171,WARWICK,"That can I witness, and a fouler fact","That can I witness, and a fouler fact",fouler,fouler,6
6760,Henry VI Part 2,49,1.3.173,SUFFOLK,"Peace, headstrong Warwick!","Peace, headstrong Warwick!",headstrong,headstrong,10
6777,Henry VI Part 2,57,1.3.189,PETER,"me in the garret one night, as we were scouring my","me in the garret one night, as we were scouring my",garret,garret,6
6779,Henry VI Part 2,58,1.3.191,YORK,"Base dunghill villain and mechanical,","Base dunghill villain and mechanical,",mechan,mechan,6
6784,Henry VI Part 2,59,1.3.196,HORNER,"My accuser is my 'prentice, and when I did correct","My accuser is my 'prentice, and when I did correct",prentic,prentic,7
6801,Henry VI Part 2,64,1.3.213,PETER,my case. The spite of man prevaileth against me. O,my case. The spite of man prevaileth against me. O,prevaileth,prevaileth,10
6810,Henry VI Part 2,66,,KING HENRY VI,"Enter MARGARET JOURDAIN, HUME, SOUTHWELL, and BOLINGBROKE","Enter MARGARET JOURDAIN, HUME, SOUTHWELL, and BOLINGBROKE",southwel,southwel,8
6814,Henry VI Part 2,2,1.4.4,BOLINGBROKE,ladyship behold and hear our exorcisms?,ladyship behold and hear our exorcisms?,exorc,exorc,5
6827,Henry VI Part 2,5,1.4.15,DUCHESS,gear the sooner the better.,gear the sooner the better.,gear,gear,4
6828,Henry VI Part 2,6,1.4.16,BOLINGBROKE,"Patience, good lady, wizards know their times:","Patience, good lady, wizards know their times:",wizard,wizard,6
6830,Henry VI Part 2,6,1.4.18,BOLINGBROKE,"The time of night when Troy was set on fire,","The time of night when Troy was set on fire,",troy,troy,4
6831,Henry VI Part 2,6,1.4.19,BOLINGBROKE,"The time when screech-owls cry and ban-dogs howl,","The time when screech-owls cry and ban-dogs howl,",screech,screech,7
6835,Henry VI Part 2,6,1.4.23,BOLINGBROKE,We will make fast within a hallow'd verge.,We will make fast within a hallow'd verge.,hallow,hallow,6
6835,Henry VI Part 2,6,1.4.23,BOLINGBROKE,We will make fast within a hallow'd verge.,We will make fast within a hallow'd verge.,verg,verg,4
6836,Henry VI Part 2,6,1.4.23,BOLINGBROKE,"Here they do the ceremonies belonging, and make the  circle, BOLINGBROKE or SOUTHWELL reads, Conjuro te, and c. It thunders and lightens terribly, then the Spirit riseth","Here they do the ceremonies belonging, and make the  circle, BOLINGBROKE or SOUTHWELL reads, Conjuro te, and c. It thunders and lightens terribly, then the Spirit riseth",ceremoni,ceremoni,8
6836,Henry VI Part 2,6,1.4.23,BOLINGBROKE,"Here they do the ceremonies belonging, and make the  circle, BOLINGBROKE or SOUTHWELL reads, Conjuro te, and c. It thunders and lightens terribly, then the Spirit riseth","Here they do the ceremonies belonging, and make the  circle, BOLINGBROKE or SOUTHWELL reads, Conjuro te, and c. It thunders and lightens terribly, then the Spirit riseth",conjuro,conjuro,7
6836,Henry VI Part 2,6,1.4.23,BOLINGBROKE,"Here they do the ceremonies belonging, and make the  circle, BOLINGBROKE or SOUTHWELL reads, Conjuro te, and c. It thunders and lightens terribly, then the Spirit riseth","Here they do the ceremonies belonging, and make the  circle, BOLINGBROKE or SOUTHWELL reads, Conjuro te, and c. It thunders and lightens terribly, then the Spirit riseth",riseth,riseth,6
6837,Henry VI Part 2,7,1.4.24,Spirit,Adsum.,Adsum.,adsum,adsum,5
6838,Henry VI Part 2,8,1.4.25,MARGARET JOURDAIN,"Asmath,","Asmath,",asmath,asmath,6
6840,Henry VI Part 2,8,1.4.27,MARGARET JOURDAIN,"Thou tremblest at, answer that I shall ask,","Thou tremblest at, answer that I shall ask,",tremblest,tremblest,9
6848,Henry VI Part 2,12,1.4.33,BOLINGBROKE,'What fates await the Duke of Suffolk?','What fates await the Duke of Suffolk?',fate,fate,4
6851,Henry VI Part 2,15,1.4.36,Spirit,"Let him shun castles,","Let him shun castles,",shun,shun,4
6852,Henry VI Part 2,15,1.4.37,Spirit,Safer shall he be upon the sandy plains,Safer shall he be upon the sandy plains,safer,safer,5
6855,Henry VI Part 2,16,1.4.40,BOLINGBROKE,Descend to darkness and the burning lake!,Descend to darkness and the burning lake!,lake,lake,4
6857,Henry VI Part 2,16,,BOLINGBROKE,Thunder and lightning. Exit Spirit,Thunder and lightning. Exit Spirit,lightn,lightn,6
6859,Henry VI Part 2,17,1.4.42,YORK,Lay hands upon these traitors and their trash.,Lay hands upon these traitors and their trash.,trash,trash,5
6862,Henry VI Part 2,17,1.4.45,YORK,Are deeply indebted for this piece of pains:,Are deeply indebted for this piece of pains:,deepli,deepli,6
6862,Henry VI Part 2,17,1.4.45,YORK,Are deeply indebted for this piece of pains:,Are deeply indebted for this piece of pains:,indebt,indebt,6
6864,Henry VI Part 2,17,1.4.47,YORK,See you well guerdon'd for these good deserts.,See you well guerdon'd for these good deserts.,guerdon,guerdon,7
6866,Henry VI Part 2,18,1.4.49,DUCHESS,"Injurious duke, that threatest where's no cause.","Injurious duke, that threatest where's no cause.",threatest,threatest,9
6868,Henry VI Part 2,19,1.4.51,BUCKINGHAM,Away with them! let them be clapp'd up close.,Away with them! let them be clapp'd up close.,clapp,clapp,5
6872,Henry VI Part 2,19,1.4.54,BUCKINGHAM,We'll see your trinkets here all forthcoming.,We'll see your trinkets here all forthcoming.,trinket,trinket,7
6872,Henry VI Part 2,19,1.4.54,BUCKINGHAM,We'll see your trinkets here all forthcoming.,We'll see your trinkets here all forthcoming.,forthcom,forthcom,8
6883,Henry VI Part 2,20,1.4.63,YORK,"'Aio te, AEacida, Romanos vincere posse.'","'Aio te, AEacida, Romanos vincere posse.'",aio,aio,3
6883,Henry VI Part 2,20,1.4.63,YORK,"'Aio te, AEacida, Romanos vincere posse.'","'Aio te, AEacida, Romanos vincere posse.'",aeacida,aeacida,7
6883,Henry VI Part 2,20,1.4.63,YORK,"'Aio te, AEacida, Romanos vincere posse.'","'Aio te, AEacida, Romanos vincere posse.'",romano,romano,6
6883,Henry VI Part 2,20,1.4.63,YORK,"'Aio te, AEacida, Romanos vincere posse.'","'Aio te, AEacida, Romanos vincere posse.'",vincer,vincer,6
6883,Henry VI Part 2,20,1.4.63,YORK,"'Aio te, AEacida, Romanos vincere posse.'","'Aio te, AEacida, Romanos vincere posse.'",poss,poss,4
6887,Henry VI Part 2,20,1.4.67,YORK,What shall betide the Duke of Somerset?,What shall betide the Duke of Somerset?,betid,betid,5
6892,Henry VI Part 2,20,1.4.72,YORK,"These oracles are hardly attain'd,","These oracles are hardly attain'd,",oracl,oracl,5
6892,Henry VI Part 2,20,1.4.72,YORK,"These oracles are hardly attain'd,","These oracles are hardly attain'd,",attain,attain,6
6893,Henry VI Part 2,20,1.4.73,YORK,And hardly understood.,And hardly understood.,understood,understood,10
6903,Henry VI Part 2,22,,YORK,Enter a Servingman,Enter a Servingman,servingman,servingman,10
6904,Henry VI Part 2,22,1.4.83,YORK,Invite my Lords of Salisbury and Warwick,Invite my Lords of Salisbury and Warwick,invit,invit,5
6909,Henry VI Part 2,22,,YORK,"Enter KING HENRY VI, QUEEN MARGARET, GLOUCESTER, CARDINAL, and SUFFOLK, with Falconers halloing","Enter KING HENRY VI, QUEEN MARGARET, GLOUCESTER, CARDINAL, and SUFFOLK, with Falconers halloing",falcon,falcon,6
6909,Henry VI Part 2,22,,YORK,"Enter KING HENRY VI, QUEEN MARGARET, GLOUCESTER, CARDINAL, and SUFFOLK, with Falconers halloing","Enter KING HENRY VI, QUEEN MARGARET, GLOUCESTER, CARDINAL, and SUFFOLK, with Falconers halloing",hallo,hallo,5
6923,Henry VI Part 2,4,2.1.14,GLOUCESTER,That mounts no higher than a bird can soar.,That mounts no higher than a bird can soar.,soar,soar,4
6932,Henry VI Part 2,9,2.1.23,GLOUCESTER,"What, cardinal, is your priesthood grown peremptory?","What, cardinal, is your priesthood grown peremptory?",priesthood,priesthood,10
6933,Henry VI Part 2,9,2.1.24,GLOUCESTER,Tantaene animis coelestibus irae?,Tantaene animis coelestibus irae?,tantaen,tantaen,7
6933,Henry VI Part 2,9,2.1.24,GLOUCESTER,Tantaene animis coelestibus irae?,Tantaene animis coelestibus irae?,animi,animi,5
6933,Henry VI Part 2,9,2.1.24,GLOUCESTER,Tantaene animis coelestibus irae?,Tantaene animis coelestibus irae?,coelestibu,coelestibu,10
6933,Henry VI Part 2,9,2.1.24,GLOUCESTER,Tantaene animis coelestibus irae?,Tantaene animis coelestibus irae?,ira,ira,3
6940,Henry VI Part 2,12,2.1.31,SUFFOLK,An't like your lordly lord-protectorship.,An't like your lordly lord-protectorship.,protectorship,protectorship,13
6944,Henry VI Part 2,15,2.1.35,KING HENRY VI,"And whet not on these furious peers,","And whet not on these furious peers,",whet,whet,4
6945,Henry VI Part 2,15,2.1.36,KING HENRY VI,For blessed are the peacemakers on earth.,For blessed are the peacemakers on earth.,peacemak,peacemak,8
6955,Henry VI Part 2,20,2.1.46,CARDINAL,"not peep: an if thou darest,","not peep: an if thou darest,",peep,peep,4
6971,Henry VI Part 2,27,2.1.60,GLOUCESTER,Or all my fence shall fail.,Or all my fence shall fail.,fenc,fenc,4
6972,Henry VI Part 2,28,2.1.61,CARDINAL,"[Aside to GLOUCESTER]  Medice, teipsum--","[Aside to GLOUCESTER]  Medice, teipsum--",medic,medic,5
6972,Henry VI Part 2,28,2.1.61,CARDINAL,"[Aside to GLOUCESTER]  Medice, teipsum--","[Aside to GLOUCESTER]  Medice, teipsum--",teipsum,teipsum,7
6975,Henry VI Part 2,29,2.1.64,KING HENRY VI,How irksome is this music to my heart!,How irksome is this music to my heart!,irksom,irksom,6
6976,Henry VI Part 2,29,2.1.65,KING HENRY VI,"When such strings jar, what hope of harmony?","When such strings jar, what hope of harmony?",harmoni,harmoni,7
6978,Henry VI Part 2,29,2.1.66,KING HENRY VI,"Enter a Townsman of Saint Alban's, crying 'A miracle!'","Enter a Townsman of Saint Alban's, crying 'A miracle!'",townsman,townsman,8
6983,Henry VI Part 2,33,2.1.71,Townsman,"Forsooth, a blind man at Saint Alban's shrine,","Forsooth, a blind man at Saint Alban's shrine,",shrine,shrine,6
6988,Henry VI Part 2,34,,KING HENRY VI,"Enter the Mayor of Saint Alban's and his  brethren, bearing SIMPCOX, between two in a chair, SIMPCOX's Wife following","Enter the Mayor of Saint Alban's and his  brethren, bearing SIMPCOX, between two in a chair, SIMPCOX's Wife following",brethren,brethren,8
6988,Henry VI Part 2,34,,KING HENRY VI,"Enter the Mayor of Saint Alban's and his  brethren, bearing SIMPCOX, between two in a chair, SIMPCOX's Wife following","Enter the Mayor of Saint Alban's and his  brethren, bearing SIMPCOX, between two in a chair, SIMPCOX's Wife following",simpcox,simpcox,7
6989,Henry VI Part 2,35,2.1.76,CARDINAL,"Here comes the townsmen on procession,","Here comes the townsmen on procession,",townsmen,townsmen,8
6991,Henry VI Part 2,36,2.1.78,KING HENRY VI,"Great is his comfort in this earthly vale,","Great is his comfort in this earthly vale,",vale,vale,4
7005,Henry VI Part 2,45,2.1.92,SIMPCOX,"At Berwick in the north, an't like your grace.","At Berwick in the north, an't like your grace.",berwick,berwick,7
7010,Henry VI Part 2,47,2.1.97,QUEEN MARGARET,"Or of devotion, to this holy shrine?","Or of devotion, to this holy shrine?",devot,devot,5
7017,Henry VI Part 2,50,2.1.104,CARDINAL,"What, art thou lame?","What, art thou lame?",lame,lame,4
7018,Henry VI Part 2,51,2.1.105,SIMPCOX,"Ay, God Almighty help me!","Ay, God Almighty help me!",almighti,almighti,8
7021,Henry VI Part 2,54,2.1.108,Wife,"A plum-tree, master.","A plum-tree, master.",plum,plum,4
7027,Henry VI Part 2,60,2.1.114,GLOUCESTER,"Mass, thou lovedst plums well, that wouldst","Mass, thou lovedst plums well, that wouldst",lovedst,lovedst,7
7029,Henry VI Part 2,61,2.1.116,SIMPCOX,"Alas,  good master, my wife desired some damsons,","Alas,  good master, my wife desired some damsons,",damson,damson,6
7032,Henry VI Part 2,62,2.1.119,GLOUCESTER,Let me see thine eyes: wink now: now open them:,Let me see thine eyes: wink now: now open them:,wink,wink,4
7039,Henry VI Part 2,67,2.1.126,SIMPCOX,"Black, forsooth: coal-black as jet.","Black, forsooth: coal-black as jet.",coal,coal,4
7039,Henry VI Part 2,67,2.1.126,SIMPCOX,"Black, forsooth: coal-black as jet.","Black, forsooth: coal-black as jet.",jet,jet,3
